Age,Age_Category,Gender,Occupational_Status,Annual_Salary,State,City,Latitude,Longitude,Residence,Genre
21,21-30,Female,Student,,Karnataka,Raichur,16.2104,77.355,Town/City,Romantic Comedy
21,21-30,Non binary,Student,,Maharashtra,Thane,19.18,72.9633,Town/City,Sci-Fi/Fantasy
21,21-30,Non binary,Student,,Maharashtra,Thane,19.18,72.9633,Town/City,Crime/Mystery
21,21-30,Non binary,Student,,Maharashtra,Thane,19.18,72.9633,Town/City,Action
21,21-30,Non binary,Student,,Maharashtra,Thane,19.18,72.9633,Town/City,Comedy
25,21-30,Male,Employed,between 3 and 6 lakhs,Kerala,Trivandrum,8.5,76.8997,Town/City,Sci-Fi/Fantasy
25,21-30,Male,Employed,between 3 and 6 lakhs,Kerala,Trivandrum,8.5,76.8997,Town/City,Horror
25,21-30,Male,Employed,between 3 and 6 lakhs,Kerala,Trivandrum,8.5,76.8997,Town/City,Action
19,11-20,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
19,11-20,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
19,11-20,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
21,21-30,Female,Student,,Kerala,Kuravilangade,9.7576,76.561,Rural,Horror
21,21-30,Female,Student,,Kerala,Kuravilangade,9.7576,76.561,Rural,Crime/Mystery
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Sci-Fi/Fantasy
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Horror
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Crime/Mystery
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Action
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Thriller
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Sci-Fi/Fantasy
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Crime/Mystery
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Action
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Thriller
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Anime
21,21-30,Male,Student,,Kerala,Chaganasserry,9.4465,76.5402,Town/City,Anime
28,21-30,Female,Employed,between 6 and 9 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Romantic Comedy
28,21-30,Female,Employed,between 6 and 9 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Crime/Mystery
28,21-30,Female,Employed,between 6 and 9 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Thriller
28,21-30,Male,Employed,between 3 and 6 lakhs,Gujarat,Vadodara,22.3,73.2,Metrpolitan,Romantic Comedy
28,21-30,Male,Employed,between 3 and 6 lakhs,Gujarat,Vadodara,22.3,73.2,Metrpolitan,Sci-Fi/Fantasy
28,21-30,Male,Employed,between 3 and 6 lakhs,Gujarat,Vadodara,22.3,73.2,Metrpolitan,Crime/Mystery
28,21-30,Male,Employed,between 3 and 6 lakhs,Gujarat,Vadodara,22.3,73.2,Metrpolitan,Action
25,21-30,Male,Employed,between 6 and 9 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Sci-Fi/Fantasy
25,21-30,Male,Employed,between 6 and 9 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Crime/Mystery
25,21-30,Male,Employed,between 6 and 9 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Action
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
25,21-30,Male,Employed,more than 9 lakhs,Kerala,Kottayam,9.5916,76.5222,Town/City,Romantic Comedy
25,21-30,Male,Employed,more than 9 lakhs,Kerala,Kottayam,9.5916,76.5222,Town/City,Sci-Fi/Fantasy
25,21-30,Male,Employed,more than 9 lakhs,Kerala,Kottayam,9.5916,76.5222,Town/City,Crime/Mystery
25,21-30,Male,Employed,more than 9 lakhs,Kerala,Kottayam,9.5916,76.5222,Town/City,Action
25,21-30,Male,Employed,more than 9 lakhs,Kerala,Kottayam,9.5916,76.5222,Town/City,Thriller
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
24,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
24,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
24,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
24,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
24,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
23,21-30,Male,Student,,Kerala,Adoor,9.153,76.7356,Rural,Romantic Comedy
23,21-30,Male,Student,,Kerala,Adoor,9.153,76.7356,Rural,Sci-Fi/Fantasy
23,21-30,Male,Student,,Kerala,Adoor,9.153,76.7356,Rural,Thriller
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Rural,Romantic Comedy
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Rural,Action
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Rural,Thriller
23,21-30,Male,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Sci-Fi/Fantasy
23,21-30,Male,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Action
23,21-30,Male,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Thriller
21,21-30,Male,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Romantic Comedy
21,21-30,Male,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Anime
21,21-30,Male,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Drama
46,41-50,Female,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
46,41-50,Female,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
21,21-30,Male,Student,,Kerala,Thrissur,10.52,76.21,Rural,Thriller
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Romantic Comedy
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Sci-Fi/Fantasy
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Horror
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Crime/Mystery
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Action
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Thriller
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Romantic Comedy
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Horror
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Crime/Mystery
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Action
22,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Thriller
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
22,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Sci-Fi/Fantasy
22,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Crime/Mystery
22,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Thriller
22,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Anime
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Anime
21,21-30,Female,Student,,Kerala,Pala,9.7131,76.6833,Town/City,Romantic Comedy
23,21-30,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Romantic Comedy
23,21-30,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Sci-Fi/Fantasy
23,21-30,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
22,21-30,Female,Student,,Karnataka,Madikeri,12.4244,75.7382,Town/City,Romantic Comedy
22,21-30,Female,Student,,Karnataka,Madikeri,12.4244,75.7382,Town/City,Sci-Fi/Fantasy
22,21-30,Female,Student,,Karnataka,Madikeri,12.4244,75.7382,Town/City,Horror
22,21-30,Female,Student,,Karnataka,Madikeri,12.4244,75.7382,Town/City,Crime/Mystery
22,21-30,Female,Student,,Karnataka,Madikeri,12.4244,75.7382,Town/City,Action
22,21-30,Female,Student,,Karnataka,Madikeri,12.4244,75.7382,Town/City,Thriller
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Action
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Anime
21,21-30,Male,Student,,Goa,Old Goa,15.502,73.91,Town/City,Crime/Mystery
21,21-30,Male,Student,,Goa,Old Goa,15.502,73.91,Town/City,Action
21,21-30,Male,Student,,Goa,Old Goa,15.502,73.91,Town/City,Thriller
20,11-20,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Sci-Fi/Fantasy
20,11-20,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Horror
20,11-20,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Crime/Mystery
20,11-20,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Thriller
28,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
28,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
28,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Comedy
21,21-30,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Romantic Comedy
21,21-30,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Sci-Fi/Fantasy
21,21-30,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Thriller
21,21-30,Female,Student,,Uttarakhand,Bazpur,29.1585,79.1464,Town/City,Romantic Comedy
21,21-30,Female,Student,,Uttarakhand,Bazpur,29.1585,79.1464,Town/City,Crime/Mystery
21,21-30,Female,Student,,Uttarakhand,Bazpur,29.1585,79.1464,Town/City,Thriller
23,21-30,Male,Employed,between 3 and 6 lakhs,Andhra Pradesh,Tenali,16.243,80.64,Town/City,Romantic Comedy
23,21-30,Male,Employed,between 3 and 6 lakhs,Andhra Pradesh,Tenali,16.243,80.64,Town/City,Crime/Mystery
23,21-30,Male,Employed,between 3 and 6 lakhs,Andhra Pradesh,Tenali,16.243,80.64,Town/City,Action
21,21-30,Female,Student,,Maharashtra,Pune,18.5196,73.8553,Metrpolitan,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Anime
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Romantic Comedy
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Thriller
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Horror
24,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Sci-Fi/Fantasy
24,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Horror
24,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Crime/Mystery
24,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Action
24,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Thriller
24,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Anime
23,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Romantic Comedy
23,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Sci-Fi/Fantasy
23,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Crime/Mystery
23,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Action
23,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,K-drama
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,K-drama
26,21-30,Male,Employed,between 1 and  3 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
26,21-30,Male,Employed,between 1 and  3 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
26,21-30,Male,Employed,between 1 and  3 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
24,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Romantic Comedy
24,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Crime/Mystery
21,21-30,Female,Student,,Kerala,Malappuram,11.051,76.0711,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Kerala,Malappuram,11.051,76.0711,Town/City,Crime/Mystery
21,21-30,Female,Student,,Kerala,Malappuram,11.051,76.0711,Town/City,Thriller
24,21-30,Male,Student,,Karnataka,Udupi,13.3322,74.7461,Rural,Crime/Mystery
24,21-30,Male,Student,,Karnataka,Udupi,13.3322,74.7461,Rural,Action
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Action
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
22,21-30,Female,Student,,Kerala,Calicut,11.25,75.7667,Town/City,Horror
22,21-30,Female,Student,,Kerala,Calicut,11.25,75.7667,Town/City,Crime/Mystery
22,21-30,Female,Student,,Kerala,Calicut,11.25,75.7667,Town/City,Action
22,21-30,Female,Student,,Kerala,Calicut,11.25,75.7667,Town/City,Thriller
23,21-30,Male,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Romantic Comedy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
53,51-60,Male,Employed,more than 9 lakhs,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Crime/Mystery
53,51-60,Male,Employed,more than 9 lakhs,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Action
53,51-60,Male,Employed,more than 9 lakhs,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Thriller
32,31-40,Female,Employed,less than 1 lakh,Kerala,Thrissur,10.52,76.21,Town/City,Thriller
44,41-50,Male,Employed,more than 9 lakhs,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Romantic Comedy
44,41-50,Male,Employed,more than 9 lakhs,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Crime/Mystery
44,41-50,Male,Employed,more than 9 lakhs,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Action
44,41-50,Male,Employed,more than 9 lakhs,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Thriller
21,21-30,Female,Student,,Karnataka,Tumakuru,13.3379,77.1173,Town/City,Romantic Comedy
21,21-30,Female,Student,,Karnataka,Tumakuru,13.3379,77.1173,Town/City,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Tumakuru,13.3379,77.1173,Town/City,Thriller
31,31-40,Male,Self Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Sci-Fi/Fantasy
31,31-40,Male,Self Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Horror
31,31-40,Male,Self Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Crime/Mystery
31,31-40,Male,Self Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Action
31,31-40,Male,Self Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Thriller
23,21-30,Female,Student,,Kerala,Alappuzha,9.4981,76.3388,Town/City,Thriller
33,31-40,Male,Employed,between 3 and 6 lakhs,Kerala,Perinthalmanna,10.976,76.225,Town/City,Sci-Fi/Fantasy
33,31-40,Male,Employed,between 3 and 6 lakhs,Kerala,Perinthalmanna,10.976,76.225,Town/City,Horror
33,31-40,Male,Employed,between 3 and 6 lakhs,Kerala,Perinthalmanna,10.976,76.225,Town/City,Crime/Mystery
33,31-40,Male,Employed,between 3 and 6 lakhs,Kerala,Perinthalmanna,10.976,76.225,Town/City,Action
33,31-40,Male,Employed,between 3 and 6 lakhs,Kerala,Perinthalmanna,10.976,76.225,Town/City,Thriller
26,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
26,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
26,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
26,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
26,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
26,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Anime
14,11-20,Female,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Romantic Comedy
14,11-20,Female,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Horror
14,11-20,Female,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Crime/Mystery
14,11-20,Female,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Thriller
14,11-20,Female,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Anime
60,51-60,Female,Retired,between 1 and  3 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Sci-Fi/Fantasy
23,21-30,Male,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Thriller
21,21-30,Male,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Crime/Mystery
21,21-30,Male,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Thriller
23,21-30,Female,Student,,Kerala,Alappuzha,9.4981,76.3388,Rural,Romantic Comedy
23,21-30,Female,Student,,Kerala,Alappuzha,9.4981,76.3388,Rural,Thriller
23,21-30,Female,Student,,Kerala,Alappuzha,9.4981,76.3388,Rural,Anime
31,31-40,Female,Unemployed,,Kerala,Thrissur,10.52,76.21,Town/City,Romantic Comedy
31,31-40,Female,Unemployed,,Kerala,Thrissur,10.52,76.21,Town/City,Sci-Fi/Fantasy
31,31-40,Female,Unemployed,,Kerala,Thrissur,10.52,76.21,Town/City,Horror
31,31-40,Female,Unemployed,,Kerala,Thrissur,10.52,76.21,Town/City,Crime/Mystery
31,31-40,Female,Unemployed,,Kerala,Thrissur,10.52,76.21,Town/City,Action
31,31-40,Female,Unemployed,,Kerala,Thrissur,10.52,76.21,Town/City,Thriller
41,41-50,Male,Employed,more than 9 lakhs,Maharashtra,Thane,19.18,72.9633,Town/City,Crime/Mystery
48,41-50,Male,Employed,more than 9 lakhs,Maharashtra,Thane,19.18,72.9633,Town/City,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
27,21-30,Male,Employed,between 1 and  3 lakhs,Manipur,Churachandpur,24.3427,93.6978,Town/City,Sci-Fi/Fantasy
23,21-30,Female,Employed,between 1 and  3 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Romantic Comedy
23,21-30,Female,Employed,between 1 and  3 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Horror
23,21-30,Female,Employed,between 1 and  3 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Crime/Mystery
23,21-30,Female,Employed,between 1 and  3 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Thriller
23,21-30,Male,Self Employed,less than 1 lakh,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
23,21-30,Male,Self Employed,less than 1 lakh,Karnataka,Bangalore,12.9699,77.598,Town/City,Horror
23,21-30,Male,Self Employed,less than 1 lakh,Karnataka,Bangalore,12.9699,77.598,Town/City,Anime
10,11-20,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Action
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
23,21-30,Female,Student,,Kerala,Kottyam,9.5916,76.5222,Town/City,Romantic Comedy
23,21-30,Female,Student,,Kerala,Kottyam,9.5916,76.5222,Town/City,Sci-Fi/Fantasy
23,21-30,Female,Student,,Kerala,Kottyam,9.5916,76.5222,Town/City,Anime
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Action
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
21,21-30,Female,Student,,Maharashtra,Virar,19.4564,72.7925,Town/City,Romantic Comedy
21,21-30,Female,Student,,Maharashtra,Virar,19.4564,72.7925,Town/City,Action
49,41-50,Female,Retired,less than 1 lakh,Maharashtra,Thane,19.18,72.9633,Town/City,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Anime
40,31-40,Female,Homemaker,,Maharashtra,Thane,19.18,72.9633,Town/City,Romantic Comedy
40,31-40,Female,Homemaker,,Maharashtra,Thane,19.18,72.9633,Town/City,Thriller
21,21-30,Female,Student,,Maharashtra,Navi Mumbai,19.033,73.0297,Town/City,Romantic Comedy
21,21-30,Female,Student,,Maharashtra,Navi Mumbai,19.033,73.0297,Town/City,Crime/Mystery
21,21-30,Female,Student,,Maharashtra,Navi Mumbai,19.033,73.0297,Town/City,Action
21,21-30,Female,Student,,Maharashtra,Navi Mumbai,19.033,73.0297,Town/City,Thriller
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
35,31-40,Male,Self Employed,between 3 and 6 lakhs,Kerala,Idukki,9.9189,77.1025,Town/City,Romantic Comedy
35,31-40,Male,Self Employed,between 3 and 6 lakhs,Kerala,Idukki,9.9189,77.1025,Town/City,Horror
35,31-40,Male,Self Employed,between 3 and 6 lakhs,Kerala,Idukki,9.9189,77.1025,Town/City,Crime/Mystery
35,31-40,Male,Self Employed,between 3 and 6 lakhs,Kerala,Idukki,9.9189,77.1025,Town/City,Action
35,31-40,Male,Self Employed,between 3 and 6 lakhs,Kerala,Idukki,9.9189,77.1025,Town/City,Thriller
46,41-50,Female,Homemaker,,Tamil Nadu,Chennai,13.0825,80.275,Metrpolitan,Romantic Comedy
46,41-50,Female,Homemaker,,Tamil Nadu,Chennai,13.0825,80.275,Metrpolitan,Crime/Mystery
46,41-50,Female,Homemaker,,Tamil Nadu,Chennai,13.0825,80.275,Metrpolitan,Thriller
